antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsassi', 'lbxsph'})",frozenset({'lbxsch'}),0.09955718430294702,0.6097114063215758,0.07482058329515956,0.7515337423312882,1.232605679571151,0.014119432444393419,1.5707911301131632,0.2095752596443019
frozenset({'lbxsph'}),"frozenset({'lbxsch', 'lbxsassi'})",0.13910520690181707,0.4499923652466025,0.07482058329515956,0.5378704720087815,1.1952879949730268,0.012224302223292877,1.1901590386231473,0.18978107738306382
"frozenset({'lbxsch', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.11482669109787753,0.6625438998320354,0.08566193311956023,0.7460106382978723,1.125979181888169,0.009584209394763982,1.3286229702948131,0.12639797399663041
"frozenset({'lbxsassi', 'lbxsclsi'})",frozenset({'lbxsch'}),0.11803328752481294,0.6097114063215758,0.08566193311956023,0.7257438551099612,1.1903071643163374,0.013695691390047615,1.423080579780292,0.18127749714844374
frozenset({'lbxsclsi'}),"frozenset({'lbxsch', 'lbxsassi'})",0.1603298213467705,0.4499923652466025,0.08566193311956023,0.5342857142857143,1.1873217315429734,0.013514737592161749,1.1809979887342892,0.1878931803837936
"frozenset({'lbxsch', 'lbxsassi'})",frozenset({'lbxsossi'}),0.4499923652466025,0.9122003359291495,0.4499923652466025,1.0,1.0962504184800803,0.03950917850309915,inf,0.15963353692393106
"frozenset({'lbxsch', 'lbxsossi'})",frozenset({'lbxsassi'}),0.6097114063215758,0.6625438998320354,0.4499923652466025,0.7380415727523165,1.1139512007271077,0.046031792330230914,1.288204787734878,0.2620999154069307
"frozenset({'lbxsassi', 'lbxsossi'})",frozenset({'lbxsch'}),0.6625438998320354,0.6097114063215758,0.4499923652466025,0.6791887531689329,1.1139512007271077,0.046031792330230914,1.216567678139858,0.303134562796432
frozenset({'lbxsch'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.6097114063215758,0.6625438998320354,0.4499923652466025,0.7380415727523165,1.1139512007271077,0.046031792330230914,1.288204787734878,0.2620999154069307
frozenset({'lbxsassi'}),"frozenset({'lbxsch', 'lbxsossi'})",0.6625438998320354,0.6097114063215758,0.4499923652466025,0.6791887531689329,1.1139512007271077,0.046031792330230914,1.216567678139858,0.303134562796432
"frozenset({'lbxsch', 'lbxsassi'})",frozenset({'lbxstr'}),0.4499923652466025,0.7973736448312719,0.4051000152695068,0.9002375296912114,1.1290033668992232,0.04628796284657838,2.0310879887151074,0.20774811413770433
"frozenset({'lbxsch', 'lbxstr'})",frozenset({'lbxsassi'}),0.5431363566956787,0.6625438998320354,0.4051000152695068,0.7458532471183582,1.1257416260378261,0.04524833536378836,1.3278001640458519,0.24448586102706854
"frozenset({'lbxsassi', 'lbxstr'})",frozenset({'lbxsch'}),0.5840586349060926,0.6097114063215758,0.4051000152695068,0.69359477124183,1.137578802119395,0.04899280360665326,1.2737661013822288,0.29076218261763315
frozenset({'lbxsch'}),"frozenset({'lbxsassi', 'lbxstr'})",0.6097114063215758,0.5840586349060926,0.4051000152695068,0.6644127222639619,1.137578802119395,0.04899280360665326,1.2394431871790836,0.3098733119915621
frozenset({'lbxsassi'}),"frozenset({'lbxsch', 'lbxstr'})",0.6625438998320354,0.5431363566956787,0.4051000152695068,0.6114312053468541,1.1257416260378261,0.04524833536378836,1.175759993058986,0.33099624262126204
frozenset({'lbxstr'}),"frozenset({'lbxsch', 'lbxsassi'})",0.7973736448312719,0.4499923652466025,0.4051000152695068,0.5080428954423593,1.1290033668992232,0.04628796284657838,1.1179991703706664,0.5639101033338441
"frozenset({'lbxscr', 'lbxsgl'})",frozenset({'lbxsassi'}),0.08260803176057413,0.6625438998320354,0.06016185677202626,0.7282809611829945,1.0992191783331253,0.005430409251926831,1.241930273407271,0.09839123131932377
"frozenset({'lbxsldsi', 'lbxscr'})",frozenset({'lbxsassi'}),0.056649870209192245,0.6625438998320354,0.050236677355321425,0.8867924528301887,1.3384659538107642,0.012703651421944552,2.9808622181503543,0.2680616876631562
"frozenset({'lbxsassi', 'lbxscr'})",frozenset({'lbxsossi'}),0.22385096961368148,0.9122003359291495,0.22385096961368148,1.0,1.0962504184800803,0.019654039934015405,inf,0.11312217194570139
"frozenset({'lbxsossi', 'lbxscr'})",frozenset({'lbxsassi'}),0.28706672774469383,0.6625438998320354,0.22385096961368148,0.7797872340425532,1.1769593444905926,0.03365666030169087,1.532409343757907,0.21089348134352248
frozenset({'lbxscr'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.28706672774469383,0.6625438998320354,0.22385096961368148,0.7797872340425532,1.1769593444905926,0.03365666030169087,1.532409343757907,0.21089348134352248
"frozenset({'lbxsassi', 'lbxscr'})",frozenset({'lbxstr'}),0.22385096961368148,0.7973736448312719,0.19758741792640097,0.8826739427012278,1.1069765704232748,0.019094554386525464,1.7270362597520654,0.12451025496084923
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsassi'}),0.2502672163689113,0.6625438998320354,0.19758741792640097,0.7895057962172055,1.1916279003057106,0.03177440039323465,1.6031610092037498,0.2144922358244378
frozenset({'lbxscr'}),"frozenset({'lbxsassi', 'lbxstr'})",0.28706672774469383,0.5840586349060926,0.19758741792640097,0.6882978723404256,1.178473925740509,0.029923616792876168,1.3344193965470073,0.2124251409292042
"frozenset({'lbxsassi', 'lbxsgtsi'})",frozenset({'lbxsossi'}),0.06581157428615056,0.9122003359291495,0.06581157428615056,1.0,1.0962504184800803,0.005778234114297842,inf,0.09398496240601503
"frozenset({'lbxsossi', 'lbxsgtsi'})",frozenset({'lbxsassi'}),0.10306917086578103,0.6625438998320354,0.06581157428615056,0.6385185185185186,0.963737676371924,-0.0024762761317184134,0.9335363426777711,-0.040261571704765096
frozenset({'lbxsgtsi'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.10306917086578103,0.6625438998320354,0.06581157428615056,0.6385185185185186,0.963737676371924,-0.0024762761317184134,0.9335363426777711,-0.040261571704765096
"frozenset({'lbxsassi', 'lbxsgtsi'})",frozenset({'lbxstr'}),0.06581157428615056,0.7973736448312719,0.055275614597648494,0.839907192575406,1.0533420536530704,0.0027991997370166097,1.265680566343794,0.05420830481199392
"frozenset({'lbxstr', 'lbxsgtsi'})",frozenset({'lbxsassi'}),0.08550923805161094,0.6625438998320354,0.055275614597648494,0.6464285714285714,0.9756765877588647,-0.0013780094527316988,0.954421293404344,-0.02653741154495509
frozenset({'lbxsgtsi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.10306917086578103,0.5840586349060926,0.055275614597648494,0.5362962962962963,0.9182233841684821,-0.004922824639122379,0.8969981515603435,-0.09032502326178331
"frozenset({'lbxsassi', 'lbxsgl'})",frozenset({'lbxsossi'}),0.19407543136356695,0.9122003359291495,0.19407543136356695,1.0,1.0962504184800803,0.01703975767812657,inf,0.10894278135657438
"frozenset({'lbxsossi', 'lbxsgl'})",frozenset({'lbxsassi'}),0.2800427546190258,0.6625438998320354,0.19407543136356695,0.6930207197382771,1.0459996989089597,0.008534812598571861,1.0992797294991956,0.06108248863421153
frozenset({'lbxsgl'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.2803481447549244,0.6625438998320354,0.19407543136356695,0.6922657952069716,1.0448602656857473,0.008332478226963341,1.0965830086874033,0.05965971550641767
"frozenset({'lbxsassi', 'lbxsgl'})",frozenset({'lbxstr'}),0.19407543136356695,0.7973736448312719,0.1662849289967934,0.8568056648308419,1.0745347183027927,0.011534294918224663,1.4150444913156779,0.08606840738502178
"frozenset({'lbxstr', 'lbxsgl'})",frozenset({'lbxsassi'}),0.2363719651855245,0.6625438998320354,0.1662849289967934,0.7034883720930233,1.061798881962943,0.009678125371813895,1.138087239782155,0.07621781428838204
frozenset({'lbxsgl'}),"frozenset({'lbxsassi', 'lbxstr'})",0.2803481447549244,0.5840586349060926,0.1662849289967934,0.5931372549019608,1.0155440215301808,0.002545174272776618,1.0223137166163507,0.02126876075142953
"frozenset({'lbxsassi', 'lbxsir'})",frozenset({'lbxsossi'}),0.08657810352725608,0.9122003359291495,0.08657810352725608,1.0,1.0962504184800803,0.007601528405584396,inf,0.09612169842861912
"frozenset({'lbxsossi', 'lbxsir'})",frozenset({'lbxsassi'}),0.11192548480684074,0.6625438998320354,0.08657810352725608,0.7735334242837654,1.1675202571178565,0.012422556332740586,1.490092297729627,0.16156731172778868
frozenset({'lbxsir'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.11192548480684074,0.6625438998320354,0.08657810352725608,0.7735334242837654,1.1675202571178565,0.012422556332740586,1.490092297729627,0.16156731172778868
"frozenset({'lbxsassi', 'lbxsir'})",frozenset({'lbxstr'}),0.08657810352725608,0.7973736448312719,0.07726370438234845,0.892416225749559,1.119194535127128,0.008228606410241063,1.8834285800109634,0.11659484381999737
"frozenset({'lbxstr', 'lbxsir'})",frozenset({'lbxsassi'}),0.09848831882730189,0.6625438998320354,0.07726370438234845,0.7844961240310077,1.1840666320071604,0.012010869538606972,1.565893414448468,0.1724358510877597
frozenset({'lbxsir'}),"frozenset({'lbxsassi', 'lbxstr'})",0.11192548480684074,0.5840586349060926,0.07726370438234845,0.6903137789904502,1.1819254741460021,0.011892658514862445,1.343105817682089,0.1733221289505303
"frozenset({'lbxsassi', 'lbxsldsi'})",frozenset({'lbxsossi'}),0.13544052527103376,0.9122003359291495,0.13544052527103376,1.0,1.0962504184800803,0.011891632620376305,inf,0.10155422112327801
"frozenset({'lbxsldsi', 'lbxsossi'})",frozenset({'lbxsassi'}),0.1568178347839365,0.6625438998320354,0.13544052527103376,0.8636806231742941,1.3035824847127107,0.03154182545006866,2.475481534803569,0.27619561724405034
frozenset({'lbxsldsi'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.1568178347839365,0.6625438998320354,0.13544052527103376,0.8636806231742941,1.3035824847127107,0.03154182545006866,2.475481534803569,0.27619561724405034
"frozenset({'lbxsassi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.13544052527103376,0.7973736448312719,0.1194075431363567,0.8816234498308906,1.105659129249809,0.011410837843130517,1.7117102574729686,0.11053272997802009
"frozenset({'lbxsldsi', 'lbxstr'})",frozenset({'lbxsassi'}),0.13773095129027332,0.6625438998320354,0.1194075431363567,0.8669623059866962,1.3085356399877561,0.0281547415409229,2.5365450195958665,0.27344940640233123
frozenset({'lbxsldsi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.1568178347839365,0.5840586349060926,0.1194075431363567,0.7614410905550145,1.3037065887698798,0.027816732623521592,1.7435582936793583,0.27628222288710763
"frozenset({'lbxsassi', 'lbxsph'})",frozenset({'lbxsossi'}),0.09955718430294702,0.9122003359291495,0.09955718430294702,1.0,1.0962504184800803,0.008741087337638495,inf,0.0975072070544344
"frozenset({'lbxsph', 'lbxsossi'})",frozenset({'lbxsassi'}),0.13910520690181707,0.6625438998320354,0.09955718430294702,0.7156970362239298,1.0802258331944032,0.00739387803527497,1.1869594874633813,0.08626797345793344
frozenset({'lbxsph'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.13910520690181707,0.6625438998320354,0.09955718430294702,0.7156970362239298,1.0802258331944032,0.00739387803527497,1.1869594874633813,0.08626797345793344
"frozenset({'lbxsassi', 'lbxsph'})",frozenset({'lbxstr'}),0.09955718430294702,0.7973736448312719,0.08764696900290121,0.8803680981595092,1.1040847711311041,0.008262694086121652,1.6937485073078298,0.10469564929666596
"frozenset({'lbxsph', 'lbxstr'})",frozenset({'lbxsassi'}),0.12093449381584975,0.6625438998320354,0.08764696900290121,0.7247474747474748,1.093885967301501,0.007522557845934946,1.225987299692789,0.09763541914433516
frozenset({'lbxsph'}),"frozenset({'lbxsassi', 'lbxstr'})",0.13910520690181707,0.5840586349060926,0.08764696900290121,0.6300768386388584,1.0787903833322572,0.006401371751496368,1.1243993578651328,0.08483714911136848
"frozenset({'lbxsassi', 'lbxsua'})",frozenset({'lbxsossi'}),0.0728355474118186,0.9122003359291495,0.0728355474118186,1.0,1.0962504184800803,0.006394936595174178,inf,0.0946969696969697
"frozenset({'lbxsossi', 'lbxsua'})",frozenset({'lbxsassi'}),0.11223087494273935,0.6625438998320354,0.0728355474118186,0.6489795918367346,0.9795269294627276,-0.001522334154305402,0.9613574946645499,-0.023001722698401048
frozenset({'lbxsua'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.11223087494273935,0.6625438998320354,0.0728355474118186,0.6489795918367346,0.9795269294627276,-0.001522334154305402,0.9613574946645499,-0.023001722698401048
"frozenset({'lbxsassi', 'lbxsua'})",frozenset({'lbxstr'}),0.0728355474118186,0.7973736448312719,0.06031455183997557,0.8280922431865829,1.0385247224490486,0.0022374059269328617,1.1786923343351627,0.04000975634162214
"frozenset({'lbxstr', 'lbxsua'})",frozenset({'lbxsassi'}),0.09238051610932967,0.6625438998320354,0.06031455183997557,0.6528925619834711,0.985432908142372,-0.0008915955715958837,0.9721949552458028,-0.016026017132415832
frozenset({'lbxsua'}),"frozenset({'lbxsassi', 'lbxstr'})",0.11223087494273935,0.5840586349060926,0.06031455183997557,0.5374149659863946,0.9201387221555289,-0.00523485977339716,0.8991673627765353,-0.08905813054084605
"frozenset({'lbxsassi', 'lbxsksi'})",frozenset({'lbxsossi'}),0.07207207207207207,0.9122003359291495,0.07207207207207207,1.0,1.0962504184800803,0.006327903716818059,inf,0.09461905545499431
"frozenset({'lbxsossi', 'lbxsksi'})",frozenset({'lbxsassi'}),0.09864101389525118,0.6625438998320354,0.07207207207207207,0.7306501547987616,1.1027950826865844,0.006718070042526364,1.2528542569454317,0.10341409280543945
frozenset({'lbxsksi'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.09864101389525118,0.6625438998320354,0.07207207207207207,0.7306501547987616,1.1027950826865844,0.006718070042526364,1.2528542569454317,0.10341409280543945
"frozenset({'lbxsassi', 'lbxsksi'})",frozenset({'lbxstr'}),0.07207207207207207,0.7973736448312719,0.0641319285387082,0.8898305084745762,1.1159517426273458,0.006663557740057967,1.8392238392238387,0.11197411003236243
"frozenset({'lbxstr', 'lbxsksi'})",frozenset({'lbxsassi'}),0.08688349366315468,0.6625438998320354,0.0641319285387082,0.7381370826010545,1.1140953569841683,0.0065677998160897574,1.2886746375541733,0.11215519987259112
frozenset({'lbxsksi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.09864101389525118,0.5840586349060926,0.0641319285387082,0.6501547987616099,1.1131670005463485,0.006519792617294885,1.188929742702054,0.11278768664843537
"frozenset({'lbxsassi', 'lbxsclsi'})",frozenset({'lbxsossi'}),0.11803328752481294,0.9122003359291495,0.11803328752481294,1.0,1.0962504184800803,0.010363282993856679,inf,0.0995498614958448
"frozenset({'lbxsossi', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.1603298213467705,0.6625438998320354,0.11803328752481294,0.7361904761904761,1.1111572778454546,0.011807742430350085,1.2791657226583488,0.11913891435512075
frozenset({'lbxsclsi'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.1603298213467705,0.6625438998320354,0.11803328752481294,0.7361904761904761,1.1111572778454546,0.011807742430350085,1.2791657226583488,0.11913891435512075
"frozenset({'lbxsassi', 'lbxsclsi'})",frozenset({'lbxstr'}),0.11803328752481294,0.7973736448312719,0.1052069018170713,0.8913324708926261,1.1178353795242835,0.011090269131993707,1.864644911255081,0.11952139678123581
"frozenset({'lbxstr', 'lbxsclsi'})",frozenset({'lbxsassi'}),0.14338066880439762,0.6625438998320354,0.1052069018170713,0.7337593184238551,1.1074878488955582,0.010210914346880234,1.2674851122308746,0.11330068377793115
frozenset({'lbxsclsi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.1603298213467705,0.5840586349060926,0.1052069018170713,0.6561904761904761,1.1235010270774974,0.011564885226538826,1.2098017544282624,0.13091468537227105
"frozenset({'lbxsassi', 'lbxsgb'})",frozenset({'lbxsossi'}),0.05466483432585127,0.9122003359291495,0.05466483432585127,1.0,1.0962504184800803,0.00479955409029844,inf,0.09287675658213536
"frozenset({'lbxsossi', 'lbxsgb'})",frozenset({'lbxsassi'}),0.07527866849900748,0.6625438998320354,0.05466483432585127,0.7261663286004056,1.0960274915888584,0.00478941172435586,1.2323396843170853,0.09474651852726505
frozenset({'lbxsgb'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.07527866849900748,0.6625438998320354,0.05466483432585127,0.7261663286004056,1.0960274915888584,0.00478941172435586,1.2323396843170853,0.09474651852726505
"frozenset({'lbxsassi', 'lbxsossi'})",frozenset({'lbxstr'}),0.6625438998320354,0.7973736448312719,0.5840586349060926,0.8815395252362296,1.1055538779724372,0.05576359063629732,1.7104975779710339,0.2829286960636443
"frozenset({'lbxsassi', 'lbxstr'})",frozenset({'lbxsossi'}),0.5840586349060926,0.9122003359291495,0.5840586349060926,1.0,1.0962504184800803,0.051280151942434404,inf,0.21108663729809085
"frozenset({'lbxstr', 'lbxsossi'})",frozenset({'lbxsassi'}),0.7973736448312719,0.6625438998320354,0.5840586349060926,0.7324779777862889,1.1055538779724374,0.05576359063629732,1.2614142842355844,0.4711924779959712
frozenset({'lbxsassi'}),"frozenset({'lbxstr', 'lbxsossi'})",0.6625438998320354,0.7973736448312719,0.5840586349060926,0.8815395252362296,1.1055538779724372,0.05576359063629732,1.7104975779710339,0.2829286960636443
frozenset({'lbxsossi'}),"frozenset({'lbxsassi', 'lbxstr'})",0.9122003359291495,0.5840586349060926,0.5840586349060926,0.6402745229327084,1.0962504184800803,0.051280151942434404,1.1562744137138217,0.9999999999999993
frozenset({'lbxstr'}),"frozenset({'lbxsassi', 'lbxsossi'})",0.7973736448312719,0.6625438998320354,0.5840586349060926,0.7324779777862889,1.1055538779724374,0.05576359063629732,1.2614142842355844,0.4711924779959712
"frozenset({'lbxsch', 'lbxsbu'})",frozenset({'lbxsossi'}),0.07833256985799358,0.9122003359291495,0.07833256985799358,1.0,1.0962504184800803,0.006877573319338262,inf,0.0952617627567925
"frozenset({'lbxsbu', 'lbxsossi'})",frozenset({'lbxsch'}),0.10932966865170254,0.6097114063215758,0.07833256985799358,0.7164804469273743,1.1751140613391873,0.011673023831692123,1.3765843993780873,0.1673108137507607
frozenset({'lbxsbu'}),"frozenset({'lbxsch', 'lbxsossi'})",0.10932966865170254,0.6097114063215758,0.07833256985799358,0.7164804469273743,1.1751140613391873,0.011673023831692123,1.3765843993780873,0.1673108137507607
"frozenset({'lbxsch', 'lbxsbu'})",frozenset({'lbxstr'}),0.07833256985799358,0.7973736448312719,0.06794930523744083,0.8674463937621832,1.0878794394386324,0.0054889785007722625,1.5286370617876104,0.08764603390890624
"frozenset({'lbxsbu', 'lbxstr'})",frozenset({'lbxsch'}),0.09421285692472132,0.6097114063215758,0.06794930523744083,0.7212317666126419,1.1829067967809144,0.010506651748295577,1.4000468738348126,0.17070772121496816
frozenset({'lbxsbu'}),"frozenset({'lbxsch', 'lbxstr'})",0.10932966865170254,0.5431363566956787,0.06794930523744083,0.6215083798882682,1.1442952993782032,0.008568387327209354,1.2070640907966572,0.14157842727449602
"frozenset({'lbxsbu', 'lbxsossi'})",frozenset({'lbxscr'}),0.10932966865170254,0.28706672774469383,0.056649870209192245,0.5181564245810056,1.8050034173303224,0.025264959983936366,1.4795948490863746,0.5007289596371238
"frozenset({'lbxsbu', 'lbxscr'})",frozenset({'lbxsossi'}),0.056649870209192245,0.9122003359291495,0.056649870209192245,1.0,1.0962504184800803,0.0049738395740243566,inf,0.09307219164778237
frozenset({'lbxsbu'}),"frozenset({'lbxsossi', 'lbxscr'})",0.10932966865170254,0.28706672774469383,0.056649870209192245,0.5181564245810056,1.8050034173303224,0.025264959983936366,1.4795948490863746,0.5007289596371238
"frozenset({'lbxsbu', 'lbxsossi'})",frozenset({'lbxstr'}),0.10932966865170254,0.7973736448312719,0.09421285692472132,0.861731843575419,1.0807127237792835,0.007036260543718018,1.4654592959677706,0.0838522562484006
"frozenset({'lbxsbu', 'lbxstr'})",frozenset({'lbxsossi'}),0.09421285692472132,0.9122003359291495,0.09421285692472132,1.0,1.0962504184800803,0.008271857189145637,inf,0.09693189480782202
frozenset({'lbxsbu'}),"frozenset({'lbxstr', 'lbxsossi'})",0.10932966865170254,0.7973736448312719,0.09421285692472132,0.861731843575419,1.0807127237792835,0.007036260543718018,1.4654592959677706,0.0838522562484006
"frozenset({'lbxsck', 'lbxsossi'})",frozenset({'lbxsch'}),0.19010535959688502,0.6097114063215758,0.13253931897999693,0.6971887550200803,1.1434733675498385,0.016629912830911295,1.288884082571984,0.1549232906562128
"frozenset({'lbxsck', 'lbxsch'})",frozenset({'lbxsossi'}),0.13253931897999693,0.9122003359291495,0.13253931897999693,1.0,1.0962504184800803,0.01163690768262303,inf,0.1012145748987854
frozenset({'lbxsck'}),"frozenset({'lbxsch', 'lbxsossi'})",0.19010535959688502,0.6097114063215758,0.13253931897999693,0.6971887550200803,1.1434733675498385,0.016629912830911295,1.288884082571984,0.1549232906562128
"frozenset({'lbxsck', 'lbxstr'})",frozenset({'lbxsch'}),0.17071308596732326,0.6097114063215758,0.12062910367995114,0.7066189624329159,1.1589400413155937,0.016543387957318398,1.3303129504038969,0.16537411810772187
"frozenset({'lbxsck', 'lbxsch'})",frozenset({'lbxstr'}),0.13253931897999693,0.7973736448312719,0.12062910367995114,0.9101382488479264,1.1414200290511431,0.014945743821416405,2.254867644698156,0.14282874961842618
frozenset({'lbxsck'}),"frozenset({'lbxsch', 'lbxstr'})",0.19010535959688502,0.5431363566956787,0.12062910367995114,0.6345381526104418,1.1682851733049713,0.01737597128017712,1.250099419590945,0.17785597686007215
"frozenset({'lbxsck', 'lbxsgl'})",frozenset({'lbxsossi'}),0.05710795541304016,0.9122003359291495,0.05710795541304016,1.0,1.0962504184800803,0.005014059301038036,inf,0.09311740890688261
"frozenset({'lbxsck', 'lbxsgl'})",frozenset({'lbxstr'}),0.05710795541304016,0.7973736448312719,0.05054206749122003,0.8850267379679144,1.1099272514270149,0.005005688934662432,1.7623780658861463,0.10503858996783143
"frozenset({'lbxsck', 'lbxstr'})",frozenset({'lbxsossi'}),0.17071308596732326,0.9122003359291495,0.17071308596732326,1.0,1.0962504184800803,0.014988551600429195,inf,0.1058736880869084
"frozenset({'lbxsck', 'lbxsossi'})",frozenset({'lbxstr'}),0.19010535959688502,0.7973736448312719,0.17071308596732326,0.897991967871486,1.1261871692053547,0.019128082483595432,1.986376473898163,0.13834902338532779
frozenset({'lbxsck'}),"frozenset({'lbxstr', 'lbxsossi'})",0.19010535959688502,0.7973736448312719,0.17071308596732326,0.897991967871486,1.1261871692053547,0.019128082483595432,1.986376473898163,0.13834902338532779
"frozenset({'lbxscr', 'lbxsgl'})",frozenset({'lbxsch'}),0.08260803176057413,0.6097114063215758,0.05558100473354711,0.6728280961182995,1.1035189585471434,0.005213945515350052,1.1929159840679522,0.10225514332538302
"frozenset({'lbxsch', 'lbxscr'})",frozenset({'lbxsossi'}),0.20277905023667736,0.9122003359291495,0.20277905023667736,1.0,1.0962504184800803,0.0178039324913864,inf,0.11013215859030841
"frozenset({'lbxsossi', 'lbxscr'})",frozenset({'lbxsch'}),0.28706672774469383,0.6097114063215758,0.20277905023667736,0.7063829787234043,1.1585529996643062,0.02775119195532716,1.3292437610786911,0.19195952798127625
frozenset({'lbxscr'}),"frozenset({'lbxsch', 'lbxsossi'})",0.28706672774469383,0.6097114063215758,0.20277905023667736,0.7063829787234043,1.1585529996643062,0.02775119195532716,1.3292437610786911,0.19195952798127625
"frozenset({'lbxsch', 'lbxscr'})",frozenset({'lbxstr'}),0.20277905023667736,0.7973736448312719,0.1803328752481295,0.8893072289156627,1.1152954887339477,0.018642204865486484,1.8305292494154493,0.12967124072798572
"frozenset({'lbxstr', 'lbxscr'})",frozenset({'lbxsch'}),0.2502672163689113,0.6097114063215758,0.1803328752481295,0.720561317876754,1.181807180259169,0.027742098799654474,1.39668778392781,0.20519080968008388
frozenset({'lbxscr'}),"frozenset({'lbxsch', 'lbxstr'})",0.28706672774469383,0.5431363566956787,0.1803328752481295,0.6281914893617022,1.15659996171768,0.02441649861232617,1.2287605857111934,0.1899151428277637
"frozenset({'lbxsch', 'lbxsgtsi'})",frozenset({'lbxsossi'}),0.06275767292716446,0.9122003359291495,0.06275767292716446,1.0,1.0962504184800803,0.005510102600873347,inf,0.09367872271098074
"frozenset({'lbxsossi', 'lbxsgtsi'})",frozenset({'lbxsch'}),0.10306917086578103,0.6097114063215758,0.06275767292716446,0.6088888888888889,0.9986509725352701,-8.477618980969048e-05,0.9978969724732437,-0.0015038153731620773
frozenset({'lbxsgtsi'}),"frozenset({'lbxsch', 'lbxsossi'})",0.10306917086578103,0.6097114063215758,0.06275767292716446,0.6088888888888889,0.9986509725352701,-8.477618980969048e-05,0.9978969724732437,-0.0015038153731620773
"frozenset({'lbxsch', 'lbxsgtsi'})",frozenset({'lbxstr'}),0.06275767292716446,0.7973736448312719,0.05329057871430753,0.8491484184914841,1.0649316339909478,0.0032492643112455658,1.3432166447475358,0.06505530394059827
"frozenset({'lbxstr', 'lbxsgtsi'})",frozenset({'lbxsch'}),0.08550923805161094,0.6097114063215758,0.05329057871430753,0.6232142857142857,1.022146345390147,0.001154620928373415,1.0358370258763865,0.02369243326231791
frozenset({'lbxsgtsi'}),"frozenset({'lbxsch', 'lbxstr'})",0.10306917086578103,0.5431363566956787,0.05329057871430753,0.5170370370370371,0.9519470215225065,-0.002690035237377174,0.9459599976393156,-0.0532806871709614
"frozenset({'lbxsch', 'lbxsgl'})",frozenset({'lbxsossi'}),0.18109635058787601,0.9122003359291495,0.18109635058787601,1.0,1.0962504184800803,0.015900198746072486,inf,0.107216110385978
"frozenset({'lbxsossi', 'lbxsgl'})",frozenset({'lbxsch'}),0.2800427546190258,0.6097114063215758,0.18109635058787601,0.6466739367502727,1.0606229931824533,0.010351088838941841,1.1046130876639355,0.07939069991183836
frozenset({'lbxsgl'}),"frozenset({'lbxsch', 'lbxsossi'})",0.2803481447549244,0.6097114063215758,0.18109635058787601,0.6459694989106753,1.0594676304447816,0.010164888989706328,1.1024151661439796,0.07799566982931563
"frozenset({'lbxsch', 'lbxsgl'})",frozenset({'lbxstr'}),0.18109635058787601,0.7973736448312719,0.15605435944418997,0.8617200674536257,1.080697955142435,0.011652902310293423,1.465334495305559,0.0911854180981307
"frozenset({'lbxstr', 'lbxsgl'})",frozenset({'lbxsch'}),0.2363719651855245,0.6097114063215758,0.15605435944418997,0.6602067183462533,1.082818381780519,0.011935676135929246,1.148605975312169,0.10015883320400497
frozenset({'lbxsgl'}),"frozenset({'lbxsch', 'lbxstr'})",0.2803481447549244,0.5431363566956787,0.15605435944418997,0.5566448801742919,1.0248713298457794,0.0037870894956075762,1.030468856396479,0.03372152554681809
"frozenset({'lbxsch', 'lbxsir'})",frozenset({'lbxsossi'}),0.07940143533363872,0.9122003359291495,0.07940143533363872,1.0,1.0962504184800803,0.006971419349036834,inf,0.09537236689334874
"frozenset({'lbxsossi', 'lbxsir'})",frozenset({'lbxsch'}),0.11192548480684074,0.6097114063215758,0.07940143533363872,0.7094133697135061,1.1635232051724897,0.011159190588835688,1.3431058176820887,0.15825408686911435
frozenset({'lbxsir'}),"frozenset({'lbxsch', 'lbxsossi'})",0.11192548480684074,0.6097114063215758,0.07940143533363872,0.7094133697135061,1.1635232051724897,0.011159190588835688,1.3431058176820887,0.15825408686911435
"frozenset({'lbxsch', 'lbxsir'})",frozenset({'lbxstr'}),0.07940143533363872,0.7973736448312719,0.07146129180027486,0.9000000000000001,1.1287054768288014,0.008148679903456815,2.0262635516872836,0.12386428558264706
"frozenset({'lbxstr', 'lbxsir'})",frozenset({'lbxsch'}),0.09848831882730189,0.6097114063215758,0.07146129180027486,0.7255813953488373,1.1900407107787465,0.011411840421832888,1.422238095607817,0.17713870648321864
