antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'lbxsch'}),frozenset({'lbxstr'}),0.525729118949458,0.6316994961062757,0.4160940601618568,0.7914609352309033,1.252907339818029,0.08399124063308788,1.7660983773065362,0.4256141117812816
frozenset({'lbxstr'}),frozenset({'lbxsch'}),0.6316994961062757,0.525729118949458,0.4160940601618568,0.6586898718878414,1.2529073398180288,0.08399124063308788,1.389559939735193,0.5480752202291295
frozenset({'lbxscr'}),frozenset({'lbxstr'}),0.24217437776759812,0.6316994961062757,0.18048557031607879,0.7452711223203026,1.179787425689065,0.027504137910436183,1.4458529682560557,0.20108805158170454
frozenset({'lbxsir'}),frozenset({'lbxstr'}),0.07100320659642693,0.6316994961062757,0.05374866391815544,0.7569892473118279,1.1983375829454102,0.008895974089262751,1.5155728700051483,0.17816058140577368
frozenset({'lbxsldsi'}),frozenset({'lbxstr'}),0.15132081233776148,0.6316994961062757,0.10978775385555047,0.7255297679112008,1.1485362460842288,0.014198472951394217,1.341859556465738,0.15238569021285714
frozenset({'lbxsksi'}),frozenset({'lbxstr'}),0.09573980760421438,0.6316994961062757,0.06779661016949153,0.7081339712918661,1.120998157599814,0.007317821948597515,1.2618820543243996,0.11936594649360614
"frozenset({'lbxsch', 'lbxsassi'})",frozenset({'lbxsatsi'}),0.34341120781798745,0.4170102305695526,0.23484501450603146,0.683859493108048,1.639910589661152,0.09163902755368397,1.8440843761590382,0.5942999062509451
"frozenset({'lbxsch', 'lbxsatsi'})",frozenset({'lbxsassi'}),0.26721636891128414,0.5700106886547565,0.23484501450603146,0.8788571428571429,1.5418257242355824,0.08252882804308692,3.54944007006687,0.47956620784943543
"frozenset({'lbxsassi', 'lbxsatsi'})",frozenset({'lbxsch'}),0.3663154680103833,0.525729118949458,0.23484501450603146,0.6411004585243851,1.2194501605797845,0.04226230625137431,1.3214585872709061,0.28398718410703927
frozenset({'lbxsatsi'}),"frozenset({'lbxsch', 'lbxsassi'})",0.4170102305695526,0.34341120781798745,0.23484501450603146,0.5631636763090443,1.6399105896611523,0.09163902755368397,1.5030544773252945,0.6693267671239038
